record_id,date,warehouse_id,warehouse_name,region,city,warehouse_type,monthly_demand,monthly_supply,current_inventory,safety_stock,reorder_point,lead_time_days,lead_time_variability,order_volume,fulfillment_rate,stockout_incidents,overstock_quantity,warehouse_capacity,capacity_utilization,inventory_turnover,historical_demand_variance,seasonal_demand_index,supplier_reliability,transit_delay_days,sku_count,regional_consumption_momentum,inventory_imbalance_risk,year,month,quarter,is_festive_quarter,demand_to_supply_ratio,dsr_equilibrium_deviation,lead_time_variability_index,stockout_severity_frequency_score,warehouse_capacity_utilization,safety_stock_coverage_ratio,inventory_days_of_supply,demand_volatility_index,supply_gap_ratio,reorder_gap,excess_inventory_ratio,shortage_gap_units,transit_risk_index,cluster_name
REC-2024-02-WH-49,2024-02,WH-49,Depot East-7 — Bhubaneswar Gateway,East,Bhubaneswar,Regional DC,31596.32,19803.75,427.99,11868.26,25349.36,12.8,6.78,1019.0,0.643,9,0.0,74000,0.006,25.0,13785472.69,0.87,0.838,0.9,581,0.049,Understock / Shortage,2024,2,1,0,1.5955,0.5955,0.5297,25.065,0.0058,0.036,0.41,0.1175,0.3732,-24921.37,0.0,11440.27,1.337,Cluster 1 — High-Velocity Shortage Risk
REC-2024-03-WH-49,2024-03,WH-49,Depot East-7 — Bhubaneswar Gateway,East,Bhubaneswar,Regional DC,38038.87,24500.79,421.79,14997.59,32368.67,13.7,7.13,1441.0,0.655,11,0.0,74000,0.006,25.0,19181629.62,1.059,0.777,4.0,581,0.02,Understock / Shortage,2024,3,1,0,1.5526,0.5526,0.5204,29.975,0.0057,0.028,0.33,0.1151,0.3559,-31946.88,0.0,14575.8,6.676,Cluster 1 — High-Velocity Shortage Risk
REC-2024-04-WH-49,2024-04,WH-49,Depot East-7 — Bhubaneswar Gateway,East,Bhubaneswar,Regional DC,43685.66,31860.79,761.05,16588.56,33334.73,11.5,6.87,1283.0,0.739,4,0.0,74000,0.01,25.0,54446717.65,1.136,0.778,2.2,581,0.146,Understock / Shortage,2024,4,2,0,1.3711,0.3711,0.5974,9.22,0.0103,0.046,0.52,0.1689,0.2707,-32573.68,0.0,15827.51,3.665,Cluster 1 — High-Velocity Shortage Risk
REC-2024-05-WH-49,2024-05,WH-49,Depot East-7 — Bhubaneswar Gateway,East,Bhubaneswar,Regional DC,37427.65,22748.29,799.3,16805.09,31277.11,11.6,8.15,1032.0,0.628,8,0.0,74000,0.011,25.0,22282626.32,1.102,0.749,2.7,581,0.056,Understock / Shortage,2024,5,2,0,1.6453,0.6453,0.7026,22.88,0.0108,0.048,0.64,0.1261,0.3922,-30477.81,0.0,16005.79,4.733,Cluster 1 — High-Velocity Shortage Risk
REC-2024-06-WH-49,2024-06,WH-49,Depot East-7 — Bhubaneswar Gateway,East,Bhubaneswar,Regional DC,31111.05,18277.24,355.91,9806.43,23910.11,13.6,5.68,844.0,0.613,5,0.0,74000,0.005,25.0,27738954.69,0.941,0.781,1.3,581,0.157,Understock / Shortage,2024,6,2,0,1.7022,0.7022,0.4176,14.675,0.0048,0.036,0.34,0.1693,0.4125,-23554.2,0.0,9450.52,2.154,Cluster 1 — High-Velocity Shortage Risk
REC-2024-07-WH-49,2024-07,WH-49,Depot East-7 — Bhubaneswar Gateway,East,Bhubaneswar,Regional DC,29074.26,21182.41,218.18,9310.6,20649.56,11.7,5.76,837.0,0.741,5,0.0,74000,0.003,25.0,5573843.68,0.893,0.815,1.2,581,0.128,Understock / Shortage,2024,7,3,0,1.3726,0.3726,0.4923,11.475,0.0029,0.023,0.23,0.0812,0.2714,-20431.38,0.0,9092.42,1.866,Cluster 1 — High-Velocity Shortage Risk
REC-2024-08-WH-49,2024-08,WH-49,Depot East-7 — Bhubaneswar Gateway,East,Bhubaneswar,Regional DC,30549.09,16353.62,143.33,13774.65,26707.1,12.7,8.15,879.0,0.542,6,0.0,74000,0.002,25.0,32040352.62,0.95,0.709,1.1,581,0.089,Understock / Shortage,2024,8,3,0,1.868,0.868,0.6417,19.74,0.0019,0.01,0.14,0.1853,0.4647,-26563.77,0.0,13631.32,2.06,Cluster 1 — High-Velocity Shortage Risk
REC-2024-09-WH-49,2024-09,WH-49,Depot East-7 — Bhubaneswar Gateway,East,Bhubaneswar,Regional DC,33736.14,21756.01,398.48,10544.94,26963.19,14.6,5.66,1299.0,0.649,10,0.0,74000,0.005,25.0,20677970.13,1.118,0.754,0.7,581,0.031,Understock / Shortage,2024,9,3,0,1.5507,0.5507,0.3877,27.55,0.0054,0.038,0.35,0.1348,0.3551,-26564.71,0.0,10146.46,1.217,Cluster 1 — High-Velocity Shortage Risk
REC-2024-10-WH-49,2024-10,WH-49,Depot East-7 — Bhubaneswar Gateway,East,Bhubaneswar,Regional DC,43707.05,28772.32,618.19,15368.19,31831.18,11.3,6.35,1359.0,0.667,5,0.0,74000,0.008,25.0,33313104.12,1.304,0.731,1.5,581,0.119,Understock / Shortage,2024,10,4,1,1.5191,0.5191,0.5619,13.325,0.0084,0.04,0.42,0.1321,0.3417,-31212.99,0.0,14750.0,2.71,Cluster 1 — High-Velocity Shortage Risk
REC-2024-11-WH-49,2024-11,WH-49,Depot East-7 — Bhubaneswar Gateway,East,Bhubaneswar,Regional DC,42558.26,32436.09,607.83,18066.02,34947.46,11.9,7.7,1253.0,0.777,11,0.0,74000,0.008,25.0,15427436.86,1.402,0.826,5.65,581,-0.02,Understock / Shortage,2024,11,4,1,1.3121,0.3121,0.6471,23.265,0.0082,0.034,0.43,0.0923,0.2378,-34339.63,0.0,17458.19,8.599,Cluster 1 — High-Velocity Shortage Risk
REC-2024-12-WH-49,2024-12,WH-49,Depot East-7 — Bhubaneswar Gateway,East,Bhubaneswar,Regional DC,43061.63,24771.34,211.75,18901.81,35982.92,11.9,7.95,1429.0,0.589,8,0.0,74000,0.003,25.0,59153545.11,1.148,0.742,5.65,581,0.121,Understock / Shortage,2024,12,4,1,1.7384,0.7384,0.6681,24.44,0.0029,0.011,0.15,0.1786,0.4247,-35771.17,0.0,18690.06,10.023,Cluster 1 — High-Velocity Shortage Risk
REC-2023-01-WH-50,2023-01,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,12790.62,12710.54,17910.93,2464.15,5874.98,8.0,3.46,501.0,0.993,0,8339.72,38000,0.471,8.57,3615038.7,0.955,0.903,0.3,199,0.117,Overstock,2023,1,1,0,1.0063,0.0063,0.4325,0.0,0.4713,7.269,42.01,0.1486,0.0063,12035.95,0.2195,0.0,0.387,Cluster 0 — Balanced Operational Flow
REC-2023-02-WH-50,2023-02,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,11879.7,11126.08,17157.31,1796.42,5399.93,9.1,2.71,514.0,0.975,0,9062.75,38000,0.452,8.31,5357665.15,0.89,0.885,0.1,199,0.071,Overstock,2023,2,1,0,1.0677,0.0677,0.2978,0.0,0.4515,9.551,43.33,0.1948,0.0634,11757.38,0.2385,0.0,0.134,Cluster 0 — Balanced Operational Flow
REC-2023-03-WH-50,2023-03,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,11080.29,11627.27,17704.29,2100.13,5091.81,8.1,3.41,313.0,0.968,0,9462.28,38000,0.466,7.51,1175386.3,1.016,0.88,1.7,199,0.017,Overstock,2023,3,1,0,0.953,-0.047,0.421,0.0,0.4659,8.43,47.93,0.0978,-0.0494,12612.48,0.249,0.0,2.312,Cluster 0 — Balanced Operational Flow
REC-2023-04-WH-50,2023-04,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,16426.63,15974.05,17251.71,2389.0,7371.74,9.1,2.58,558.0,0.961,0,6296.47,38000,0.454,11.43,7120034.8,1.089,0.905,0.1,199,0.066,Overstock,2023,4,2,0,1.0283,0.0283,0.2835,0.0,0.454,7.221,31.51,0.1624,0.0276,9879.97,0.1657,0.0,0.128,Cluster 0 — Balanced Operational Flow
REC-2023-05-WH-50,2023-05,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,19372.24,18399.13,16278.6,2791.27,7311.46,7.0,2.56,541.0,0.951,0,4780.24,38000,0.428,14.28,11453494.01,1.191,0.868,4.4,199,0.069,Overstock,2023,5,2,0,1.0529,0.0529,0.3657,0.0,0.4284,5.832,25.21,0.1747,0.0502,8967.14,0.1258,0.0,6.142,Cluster 0 — Balanced Operational Flow
REC-2023-06-WH-50,2023-06,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,15644.56,16028.72,16662.76,3150.91,7374.94,8.1,3.63,420.0,0.97,0,4561.45,38000,0.438,11.27,2014508.09,1.065,0.779,0.7,199,0.033,Overstock,2023,6,2,0,0.976,-0.024,0.4481,0.0,0.4385,5.288,31.95,0.0907,-0.0246,9287.82,0.12,0.0,1.164,Cluster 0 — Balanced Operational Flow
REC-2023-07-WH-50,2023-07,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,13728.77,14668.12,17602.11,2640.24,6484.3,8.4,3.46,377.0,0.977,0,7157.45,38000,0.463,9.36,6962948.57,0.976,0.802,0.7,199,0.005,Overstock,2023,7,3,0,0.936,-0.064,0.4119,0.0,0.4632,6.667,38.46,0.1922,-0.0684,11117.81,0.1884,0.0,1.116,Cluster 0 — Balanced Operational Flow
REC-2023-08-WH-50,2023-08,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,12383.32,12134.29,17353.08,2201.9,5462.84,7.9,3.2,330.0,0.968,0,8587.39,38000,0.457,8.56,4029163.09,0.927,0.811,0.8,199,0.004,Overstock,2023,8,3,0,1.0205,0.0205,0.4051,0.0,0.4567,7.881,42.04,0.1621,0.0201,11890.24,0.226,0.0,1.254,Cluster 0 — Balanced Operational Flow
REC-2023-09-WH-50,2023-09,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,15645.55,14764.38,16471.91,2624.96,6484.2,7.4,2.99,438.0,0.975,0,6050.27,38000,0.433,11.4,4072076.41,1.101,0.915,1.7,199,0.091,Overstock,2023,9,3,0,1.0597,0.0597,0.4041,0.0,0.4335,6.275,31.58,0.129,0.0563,9987.71,0.1592,0.0,2.133,Cluster 0 — Balanced Operational Flow
REC-2023-10-WH-50,2023-10,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,20321.38,20088.56,16239.09,3497.25,11016.16,11.1,3.03,667.0,0.954,0,0.0,38000,0.427,15.02,11722234.28,1.36,0.83,0.2,199,-0.095,Overstock,2023,10,4,1,1.0116,0.0116,0.273,0.0,0.4273,4.643,23.97,0.1685,0.0115,5222.93,0.0,0.0,0.302,Cluster 0 — Balanced Operational Flow
REC-2023-11-WH-50,2023-11,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,21188.27,21552.8,16603.62,3020.02,8599.6,7.9,2.55,840.0,0.984,0,3473.99,38000,0.437,15.31,14833658.44,1.397,0.843,0.0,199,-0.031,Overstock,2023,11,4,1,0.9831,-0.0169,0.3228,0.0,0.4369,5.498,23.51,0.1818,-0.0172,8004.02,0.0914,0.0,0.0,Cluster 0 — Balanced Operational Flow
REC-2023-12-WH-50,2023-12,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,16318.59,15278.58,15563.61,2511.56,7570.32,9.3,2.75,496.0,0.978,0,4225.95,38000,0.41,12.58,6938151.06,1.14,0.818,1.0,199,0.065,Overstock,2023,12,4,1,1.0681,0.0681,0.2957,0.0,0.4096,6.197,28.61,0.1614,0.0637,7993.29,0.1112,0.0,1.546,Cluster 0 — Balanced Operational Flow
REC-2024-01-WH-50,2024-01,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,12741.76,13554.7,16376.55,2522.78,5878.11,7.9,3.58,536.0,0.993,0,6714.27,38000,0.431,9.34,2636841.2,0.906,0.79,2.0,199,0.104,Overstock,2024,1,1,0,0.94,-0.06,0.4532,0.0,0.431,6.491,38.56,0.1274,-0.0638,10498.44,0.1767,0.0,3.26,Cluster 0 — Balanced Operational Flow
REC-2024-02-WH-50,2024-02,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,11956.06,12406.17,16826.66,1890.18,5477.0,9.0,2.83,368.0,0.979,0,8514.39,38000,0.443,8.53,718424.71,0.916,0.771,0.7,199,0.032,Overstock,2024,2,1,0,0.9637,-0.0363,0.3144,0.0,0.4428,8.902,42.22,0.0709,-0.0376,11349.66,0.2241,0.0,1.181,Cluster 0 — Balanced Operational Flow
REC-2024-03-WH-50,2024-03,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,15751.65,14868.77,15943.78,2989.2,7557.18,8.7,3.41,595.0,0.99,0,3902.8,38000,0.42,11.86,4623411.96,1.002,0.895,1.8,199,0.077,Overstock,2024,3,1,0,1.0594,0.0594,0.392,0.0,0.4196,5.334,30.37,0.1365,0.0561,8386.6,0.1027,0.0,2.367,Cluster 0 — Balanced Operational Flow
REC-2024-04-WH-50,2024-04,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,15039.78,14140.46,15044.46,2379.55,6640.82,8.5,2.85,446.0,0.972,0,4834.31,38000,0.396,12.0,5787288.5,1.133,0.853,0.7,199,0.047,Overstock,2024,4,2,0,1.0636,0.0636,0.3353,0.0,0.3959,6.322,30.01,0.16,0.0598,8403.64,0.1272,0.0,1.009,Cluster 0 — Balanced Operational Flow
REC-2024-05-WH-50,2024-05,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,16478.12,17303.08,15869.42,2895.19,8223.12,9.7,3.1,733.0,0.993,0,3303.51,38000,0.418,12.46,12928061.58,1.194,0.906,0.7,199,0.081,Overstock,2024,5,2,0,0.9523,-0.0477,0.3196,0.0,0.4176,5.481,28.89,0.2182,-0.0501,7646.3,0.0869,0.0,0.897,Cluster 0 — Balanced Operational Flow
REC-2024-06-WH-50,2024-06,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,15368.32,14548.33,15049.43,3113.54,8185.09,9.9,3.66,650.0,0.966,0,2194.03,38000,0.396,12.25,8363852.3,0.993,0.869,1.1,199,0.163,Overstock,2024,6,2,0,1.0564,0.0564,0.3697,0.0,0.396,4.834,29.38,0.1882,0.0534,6864.34,0.0577,0.0,1.532,Cluster 0 — Balanced Operational Flow
REC-2024-07-WH-50,2024-07,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,13865.11,13103.46,14287.78,1978.57,6461.62,9.7,2.55,509.0,0.964,0,4858.3,38000,0.376,11.65,3428590.9,0.964,0.852,1.2,199,0.087,Overstock,2024,7,3,0,1.0581,0.0581,0.2629,0.0,0.376,7.221,30.91,0.1335,0.0549,7826.16,0.1278,0.0,1.733,Cluster 0 — Balanced Operational Flow
REC-2024-08-WH-50,2024-08,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,13387.17,12409.08,13309.69,2412.54,6607.19,9.4,3.21,439.0,0.989,0,3083.69,38000,0.35,12.07,4782289.14,0.96,0.93,1.8,199,0.048,Overstock,2024,8,3,0,1.0788,0.0788,0.3415,0.0,0.3503,5.517,29.83,0.1634,0.0731,6702.5,0.0811,0.0,2.178,Cluster 0 — Balanced Operational Flow
REC-2024-09-WH-50,2024-09,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,15370.86,15544.92,13483.75,2598.99,7312.72,9.2,2.98,583.0,0.957,0,2272.54,38000,0.355,13.68,7353332.35,1.068,0.831,0.4,199,0.037,Overstock,2024,9,3,0,0.9888,-0.0112,0.3239,0.0,0.3548,5.188,26.32,0.1764,-0.0113,6171.03,0.0598,0.0,0.603,Cluster 0 — Balanced Operational Flow
REC-2024-10-WH-50,2024-10,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,20463.85,19969.15,12989.05,3008.06,9965.77,10.2,2.64,661.0,0.979,0,0.0,38000,0.342,18.91,4928820.01,1.351,0.868,2.4,199,0.042,Overstock,2024,10,4,1,1.0248,0.0248,0.2588,0.0,0.3418,4.318,19.04,0.1085,0.0242,3023.28,0.0,0.0,3.35,Cluster 0 — Balanced Operational Flow
REC-2024-11-WH-50,2024-11,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,23581.96,22466.63,11873.72,3801.32,10640.09,8.7,2.89,926.0,0.993,0,0.0,38000,0.312,23.83,9868228.1,1.33,0.846,0.1,199,0.151,Overstock,2024,11,4,1,1.0496,0.0496,0.3322,0.0,0.3125,3.124,15.11,0.1332,0.0473,1233.63,0.0,0.0,0.146,Cluster 0 — Balanced Operational Flow
REC-2024-12-WH-50,2024-12,WH-50,Depot East-8 — Cuttack Logistics Depot,East,Cuttack,Urban Depot,15524.41,15927.89,12277.2,3025.21,7320.3,8.3,3.51,563.0,0.966,0,419.08,38000,0.323,15.17,3775235.54,1.131,0.876,1.0,199,0.071,Overstock,2024,12,4,1,0.9747,-0.0253,0.4229,0.0,0.3231,4.058,23.72,0.1252,-0.026,4956.9,0.011,0.0,1.372,Cluster 0 — Balanced Operational Flow
REC-2023-01-WH-51,2023-01,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,31854.7,17186.4,13498.34,14642.52,30463.69,14.9,8.31,934.0,0.957,0,0.0,85000,0.159,25.0,34900721.44,0.86,0.679,5.65,642,0.065,Understock / Shortage,2023,1,1,0,1.8535,0.8535,0.5577,0.0,0.1588,0.922,12.71,0.1855,0.4605,-16965.35,0.0,1144.18,11.091,Cluster 1 — High-Velocity Shortage Risk
REC-2023-02-WH-51,2023-02,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,28851.95,14772.07,545.14,14373.21,30722.65,17.0,9.03,1142.0,0.98,9,0.0,85000,0.006,25.0,23895186.91,0.907,0.715,0.6,642,-0.004,Understock / Shortage,2023,2,1,0,1.9531,0.9531,0.5312,9.9,0.0064,0.038,0.57,0.1694,0.488,-30177.51,0.0,13828.07,1.113,Cluster 1 — High-Velocity Shortage Risk
REC-2023-03-WH-51,2023-03,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,36288.9,20146.61,660.73,13481.64,31868.02,15.2,6.69,1513.0,0.57,5,0.0,85000,0.008,25.0,6635939.91,1.015,0.648,1.8,642,0.011,Understock / Shortage,2023,3,1,0,1.8012,0.8012,0.4401,15.75,0.0078,0.049,0.55,0.071,0.4448,-31207.29,0.0,12820.91,3.701,Cluster 1 — High-Velocity Shortage Risk
REC-2023-04-WH-51,2023-04,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,38992.32,24517.2,448.76,14733.79,34489.9,15.2,6.84,1078.0,0.646,6,0.0,85000,0.005,25.0,48887865.95,1.123,0.76,4.0,642,0.071,Understock / Shortage,2023,4,2,0,1.5904,0.5904,0.45,16.62,0.0053,0.03,0.35,0.1793,0.3712,-34041.14,0.0,14285.03,6.88,Cluster 1 — High-Velocity Shortage Risk
REC-2023-05-WH-51,2023-05,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,37841.8,24476.55,446.07,15042.96,35351.39,16.1,7.2,1064.0,0.659,9,0.0,85000,0.005,25.0,10496300.88,1.127,0.691,1.6,642,-0.007,Understock / Shortage,2023,5,2,0,1.546,0.546,0.4472,24.345,0.0052,0.03,0.35,0.0856,0.3532,-34905.32,0.0,14596.89,3.083,Cluster 1 — High-Velocity Shortage Risk
REC-2023-06-WH-51,2023-06,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,30542.39,23054.53,182.06,15548.34,31532.19,15.7,9.23,862.0,0.769,11,0.0,85000,0.002,25.0,8023896.63,0.963,0.822,2.9,642,0.074,Understock / Shortage,2023,6,2,0,1.3248,0.3248,0.5879,23.705,0.0021,0.012,0.18,0.0927,0.2452,-31350.13,0.0,15366.28,4.449,Cluster 1 — High-Velocity Shortage Risk
REC-2023-07-WH-51,2023-07,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,31036.82,19405.2,46.18,14993.96,30512.37,15.0,8.74,851.0,0.631,10,0.0,85000,0.001,25.0,13526766.23,0.903,0.718,3.8,642,0.044,Understock / Shortage,2023,7,3,0,1.5994,0.5994,0.5827,28.45,0.0005,0.003,0.04,0.1185,0.3748,-30466.19,0.0,14947.78,7.015,Cluster 1 — High-Velocity Shortage Risk
REC-2023-08-WH-51,2023-08,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,28891.84,16870.22,234.56,13557.6,28966.58,16.0,8.48,1035.0,0.586,7,0.0,85000,0.003,25.0,17618091.39,0.929,0.73,5.65,642,0.009,Understock / Shortage,2023,8,3,0,1.7126,0.7126,0.53,21.49,0.0028,0.017,0.24,0.1453,0.4161,-28732.02,0.0,13323.04,10.227,Cluster 1 — High-Velocity Shortage Risk
REC-2023-09-WH-51,2023-09,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,36143.57,22104.98,498.42,13978.25,31688.6,14.7,6.99,1259.0,0.618,6,0.0,85000,0.006,25.0,5220603.62,1.096,0.755,2.5,642,0.002,Understock / Shortage,2023,9,3,0,1.6351,0.6351,0.4755,17.46,0.0059,0.036,0.41,0.0632,0.3884,-31190.18,0.0,13479.83,4.337,Cluster 1 — High-Velocity Shortage Risk
REC-2023-10-WH-51,2023-10,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,45038.34,24349.66,429.05,16748.94,40769.39,16.0,6.71,1279.0,0.552,6,0.0,85000,0.005,25.0,73069786.54,1.297,0.716,2.2,642,0.119,Understock / Shortage,2023,10,4,1,1.8496,0.8496,0.4194,19.44,0.005,0.026,0.29,0.1898,0.4594,-40340.34,0.0,16319.89,4.074,Cluster 1 — High-Velocity Shortage Risk
REC-2023-11-WH-51,2023-11,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,53142.65,31028.03,1232.32,25163.22,50140.27,14.1,8.59,1614.0,0.592,4,0.0,85000,0.014,25.0,104494833.38,1.37,0.71,3.4,642,0.072,Balanced,2023,11,4,1,1.7127,0.7127,0.6092,12.16,0.0145,0.049,0.7,0.1924,0.4161,-48907.95,0.0,23930.9,6.358,Cluster 1 — High-Velocity Shortage Risk
REC-2023-12-WH-51,2023-12,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,38908.61,21378.41,322.95,14024.85,31663.42,13.6,6.49,1757.0,0.581,8,0.0,85000,0.004,25.0,28786748.63,1.111,0.7,1.1,642,-0.014,Understock / Shortage,2023,12,4,1,1.82,0.82,0.4772,24.76,0.0038,0.023,0.25,0.1379,0.4505,-31340.47,0.0,13701.9,2.09,Cluster 1 — High-Velocity Shortage Risk
REC-2024-01-WH-51,2024-01,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,27198.51,15658.7,224.98,10826.98,22522.34,12.9,7.19,1147.0,0.588,11,0.0,85000,0.003,25.0,4991692.9,0.895,0.695,5.6,642,0.06,Understock / Shortage,2024,1,1,0,1.737,0.737,0.5574,33.66,0.0026,0.021,0.25,0.0821,0.4243,-22297.36,0.0,10602.0,10.724,Cluster 1 — High-Velocity Shortage Risk
REC-2024-02-WH-51,2024-02,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,37963.38,23426.73,259.44,14647.05,32869.47,14.4,6.96,1221.0,0.623,10,0.0,85000,0.003,25.0,14661723.59,0.901,0.753,1.1,642,0.096,Understock / Shortage,2024,2,1,0,1.6205,0.6205,0.4833,28.85,0.0031,0.018,0.21,0.1009,0.3829,-32610.03,0.0,14387.61,1.915,Cluster 1 — High-Velocity Shortage Risk
REC-2024-03-WH-51,2024-03,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,37897.38,26518.27,537.97,13972.64,33173.98,15.2,6.66,1381.0,0.707,7,0.0,85000,0.006,25.0,31089811.42,1.053,0.76,0.8,642,0.115,Understock / Shortage,2024,3,1,0,1.4291,0.4291,0.4382,17.255,0.0063,0.039,0.43,0.1471,0.3003,-32636.01,0.0,13434.67,1.376,Cluster 1 — High-Velocity Shortage Risk
REC-2024-04-WH-51,2024-04,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,40858.9,21028.89,243.42,19210.24,36643.37,12.8,8.53,1738.0,0.528,9,0.0,85000,0.003,25.0,64772061.69,1.121,0.712,5.65,642,0.079,Understock / Shortage,2024,4,2,0,1.943,0.943,0.6664,30.24,0.0029,0.013,0.18,0.197,0.4853,-36399.95,0.0,18966.82,10.532,Cluster 1 — High-Velocity Shortage Risk
REC-2024-05-WH-51,2024-05,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,40477.17,20053.14,150.33,19880.07,40658.35,15.4,8.88,1519.0,0.501,9,0.0,85000,0.002,25.0,43168863.39,1.179,0.698,0.2,642,0.086,Understock / Shortage,2024,5,2,0,2.0185,1.0185,0.5766,31.455,0.0018,0.008,0.11,0.1623,0.5046,-40508.02,0.0,19729.74,0.381,Cluster 1 — High-Velocity Shortage Risk
REC-2024-06-WH-51,2024-06,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,32583.7,22309.19,197.3,14472.29,31307.2,15.5,8.06,978.0,0.689,8,0.0,85000,0.002,25.0,12269939.31,0.986,0.782,4.3,642,0.104,Understock / Shortage,2024,6,2,0,1.4606,0.4606,0.52,20.44,0.0023,0.014,0.18,0.1075,0.3153,-31109.9,0.0,14274.99,7.112,Cluster 1 — High-Velocity Shortage Risk
REC-2024-07-WH-51,2024-07,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,34857.99,20490.22,445.81,15773.04,32621.07,14.5,8.21,1401.0,0.593,6,0.0,85000,0.005,25.0,32463517.01,0.897,0.75,0.2,642,0.067,Understock / Shortage,2024,7,3,0,1.7012,0.7012,0.5662,18.21,0.0052,0.028,0.38,0.1635,0.4122,-32175.26,0.0,15327.23,0.35,Cluster 1 — High-Velocity Shortage Risk
REC-2024-08-WH-51,2024-08,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,36250.93,20527.35,736.81,16471.17,33267.43,13.9,8.24,1333.0,0.579,6,0.0,85000,0.009,25.0,16535744.42,0.919,0.783,4.2,642,0.185,Understock / Shortage,2024,8,3,0,1.766,0.766,0.5928,18.63,0.0087,0.045,0.61,0.1122,0.4337,-32530.62,0.0,15734.36,6.934,Cluster 1 — High-Velocity Shortage Risk
REC-2024-09-WH-51,2024-09,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,38238.59,18688.99,177.87,14070.07,29492.97,12.1,6.66,1167.0,0.508,5,0.0,85000,0.002,25.0,19320777.39,1.034,0.688,5.65,642,0.095,Understock / Shortage,2024,9,3,0,2.046,1.046,0.5504,17.3,0.0021,0.013,0.14,0.115,0.5113,-29315.1,0.0,13892.2,10.938,Cluster 1 — High-Velocity Shortage Risk
REC-2024-10-WH-51,2024-10,WH-51,Facility East-9 — Guwahati Northeast Hub,East,Guwahati,Regional DC,53929.62,32113.16,859.62,21204.1,48708.21,15.3,7.11,1595.0,0.599,10,0.0,85000,0.01,25.0,57565269.5,1.378,0.808,0.9,642,0.071,Understock / Shortage,2024,10,4,1,1.6794,0.6794,0.4647,30.05,0.0101,0.041,0.48,0.1407,0.4045,-47848.59,0.0,20344.48,1.418,Cluster 1 — High-Velocity Shortage Risk
