record_id,date,warehouse_id,warehouse_name,region,city,warehouse_type,monthly_demand,monthly_supply,current_inventory,safety_stock,reorder_point,lead_time_days,lead_time_variability,order_volume,fulfillment_rate,stockout_incidents,overstock_quantity,warehouse_capacity,capacity_utilization,inventory_turnover,historical_demand_variance,seasonal_demand_index,supplier_reliability,transit_delay_days,sku_count,regional_consumption_momentum,inventory_imbalance_risk
REC-2024-03-WH-52,2024-03,WH-52,Depot East-10 — Durgapur Industrial Hub,East,Durgapur,Urban Depot,18139.12,18720.63,21578.89,3103.85,7759.56,7.7,3.09,769,0.954,0,9163.56,42000,0.514,10.09,6628971.13,1.007,0.888,1.3,335,0.034,Overstock
REC-2024-04-WH-52,2024-04,WH-52,Depot East-10 — Durgapur Industrial Hub,East,Durgapur,Urban Depot,20519.0,19423.13,20483.02,3586.0,8578.96,7.3,3.12,839,0.955,0,6525.06,42000,0.488,12.02,4068590.75,1.118,0.943,0.8,335,0.144,Overstock
REC-2024-05-WH-52,2024-05,WH-52,Depot East-10 — Durgapur Industrial Hub,East,Durgapur,Urban Depot,20423.29,18929.7,18989.43,3744.77,9939.83,9.1,3.27,566,0.986,0,3432.44,42000,0.452,12.91,17934091.92,1.216,0.872,3.9,335,0.091,Overstock
REC-2024-06-WH-52,2024-06,WH-52,Depot East-10 — Durgapur Industrial Hub,East,Durgapur,Urban Depot,15274.81,14072.19,17786.81,2684.94,8183.87,10.8,3.16,422,0.959,0,5575.53,42000,0.423,10.31,4828988.25,1.04,0.874,10.0,335,0.06,Overstock
REC-2024-07-WH-52,2024-07,WH-52,Depot East-10 — Durgapur Industrial Hub,East,Durgapur,Urban Depot,14232.57,14793.69,18347.93,2215.37,5583.74,7.1,2.78,566,0.986,0,9441.14,42000,0.437,9.31,1379539.53,0.865,0.94,1.1,335,-0.001,Overstock
REC-2024-08-WH-52,2024-08,WH-52,Depot East-10 — Durgapur Industrial Hub,East,Durgapur,Urban Depot,18111.96,18453.28,18689.25,3508.87,9304.7,9.6,3.45,701,0.961,0,4121.24,42000,0.445,11.63,5109408.32,0.987,0.971,0.6,335,0.107,Overstock
REC-2024-09-WH-52,2024-09,WH-52,Depot East-10 — Durgapur Industrial Hub,East,Durgapur,Urban Depot,20473.18,18911.9,17127.97,3381.27,9182.0,8.5,2.92,546,0.981,0,2874.07,42000,0.408,14.34,15604051.17,1.1,0.877,0.2,335,0.183,Overstock
REC-2024-10-WH-52,2024-10,WH-52,Depot East-10 — Durgapur Industrial Hub,East,Durgapur,Urban Depot,23935.79,22306.16,15498.34,4454.32,11395.7,8.7,3.33,694,0.974,0,0.0,42000,0.369,18.53,9383646.9,1.361,0.929,2.5,335,0.04,Overstock
REC-2024-11-WH-52,2024-11,WH-52,Depot East-10 — Durgapur Industrial Hub,East,Durgapur,Urban Depot,25362.95,24445.92,14581.31,4691.84,12469.81,9.2,3.29,880,0.991,0,0.0,42000,0.347,20.87,8549528.83,1.372,0.865,0.1,335,0.083,Balanced
REC-2024-12-WH-52,2024-12,WH-52,Depot East-10 — Durgapur Industrial Hub,East,Durgapur,Urban Depot,21026.34,22188.32,15743.29,3445.65,9403.11,8.5,2.91,660,0.968,0,1171.7,42000,0.375,16.03,14546813.15,1.158,0.833,0.7,335,0.021,Overstock
REC-2023-01-WH-53,2023-01,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,103323.57,111862.18,190050.94,9185.14,91844.0,24.0,1.44,2803,0.967,0,84429.23,230000,0.826,6.52,290935851.94,0.975,0.832,0.1,843,0.08,Overstock
REC-2023-02-WH-53,2023-02,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,107388.21,129212.65,211875.38,10509.34,107874.65,27.2,1.33,4018,0.972,0,88236.72,230000,0.921,6.08,277156633.47,0.928,0.854,0.7,843,0.104,Overstock
REC-2023-03-WH-53,2023-03,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,120784.37,149745.65,240836.66,9323.63,114406.03,26.1,1.21,3985,0.955,0,112445.18,230000,1.047,6.02,159044662.82,0.998,0.941,0.4,843,0.125,Overstock
REC-2023-04-WH-53,2023-04,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,134016.48,153502.91,260323.09,15046.65,118686.06,23.2,1.67,4594,0.992,0,119067.06,230000,1.132,6.18,497422180.4,1.118,0.897,0.7,843,0.083,Overstock
REC-2023-05-WH-53,2023-05,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,120488.29,135541.3,275376.1,12932.36,109322.99,24.0,1.62,4239,0.989,0,146654.57,230000,1.197,5.25,192321585.58,1.093,0.9,0.6,843,0.118,Overstock
REC-2023-06-WH-53,2023-06,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,93813.19,105758.44,287321.35,8566.35,86744.01,25.0,1.28,3783,0.997,0,187727.81,230000,1.249,3.92,189803705.76,1.013,0.948,0.2,843,0.101,Overstock
REC-2023-07-WH-53,2023-07,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,95351.38,116135.27,308105.24,8047.01,88460.01,25.3,1.31,2721,0.987,0,207574.72,230000,1.34,3.71,128201012.72,0.952,0.896,1.2,843,0.124,Overstock
REC-2023-08-WH-53,2023-08,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,113763.16,145097.63,339439.71,12617.28,121071.49,28.6,1.61,3366,0.985,0,199442.3,230000,1.476,4.02,263328855.72,0.973,0.917,0.0,843,-0.001,Overstock
REC-2023-09-WH-53,2023-09,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,128936.57,153210.5,363713.64,13692.09,127586.06,26.5,1.49,4754,0.961,0,215589.44,230000,1.581,4.25,244919584.55,1.082,0.903,0.0,843,0.113,Overstock
REC-2023-10-WH-53,2023-10,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,143623.17,182010.11,402100.58,10880.68,140141.53,27.0,1.17,4208,0.954,0,245638.03,230000,1.748,4.29,694788194.61,1.275,0.868,0.2,843,-0.009,Overstock
REC-2023-11-WH-53,2023-11,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,153011.56,192563.05,441652.07,14958.11,129716.78,22.5,1.64,4949,0.96,0,289498.12,230000,1.92,4.16,541993747.52,1.397,0.875,0.7,843,0.104,Overstock
REC-2023-12-WH-53,2023-12,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,129616.95,144739.01,456774.13,13543.37,128038.34,26.5,1.56,4310,0.953,0,308420.74,230000,1.986,3.41,193316238.23,1.159,0.873,0.3,843,0.073,Overstock
REC-2024-01-WH-53,2024-01,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,97870.2,123585.21,482489.14,9142.25,93636.86,25.9,1.27,4039,0.977,0,375138.9,230000,2.098,2.43,96071957.88,0.952,0.876,0.0,843,0.045,Overstock
REC-2024-02-WH-53,2024-02,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,108814.12,137408.24,511083.26,10283.91,104952.19,26.1,1.59,3501,0.997,0,390705.2,230000,2.222,2.55,115445795.46,0.894,0.909,0.2,843,0.136,Overstock
REC-2024-03-WH-53,2024-03,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,142637.15,173264.98,541711.09,13414.89,129901.9,24.5,1.24,5904,0.964,0,391686.86,230000,2.355,3.16,351125696.19,1.048,0.838,0.3,843,0.17,Overstock
REC-2024-04-WH-53,2024-04,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,132705.17,160642.85,569648.77,13510.25,122328.49,24.6,1.46,5422,0.982,0,427054.9,230000,2.477,2.8,37236914.14,1.107,0.859,0.4,843,0.064,Overstock
REC-2024-05-WH-53,2024-05,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,146294.3,180311.58,603666.05,12920.95,142147.58,26.5,1.2,6467,0.983,0,442137.05,230000,2.625,2.91,197788426.57,1.144,0.956,0.7,843,0.113,Overstock
REC-2024-06-WH-53,2024-06,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,110776.48,124568.94,617458.51,10986.28,114746.92,28.1,1.37,3596,0.956,0,486232.17,230000,2.685,2.15,185024787.2,0.97,0.87,0.1,843,0.094,Overstock
REC-2024-07-WH-53,2024-07,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,104365.41,130566.35,643659.45,8090.5,92626.48,24.3,1.17,4255,0.975,0,538897.22,230000,2.799,1.95,301232879.82,0.935,0.861,0.6,843,0.101,Overstock
REC-2024-08-WH-53,2024-08,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,117052.5,131020.76,657627.71,12267.12,106689.47,24.2,1.53,3277,0.975,0,532537.56,230000,2.859,2.14,209798591.35,0.964,0.892,0.9,843,0.144,Overstock
REC-2024-09-WH-53,2024-09,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,117295.61,144118.03,684450.13,11318.89,118057.9,27.3,1.35,3365,0.982,0,549413.9,230000,2.976,2.06,404680912.16,1.064,0.982,0.3,843,0.13,Overstock
REC-2024-10-WH-53,2024-10,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,152502.94,192529.56,724476.75,13297.49,139874.93,24.9,1.2,4295,0.981,0,564655.58,230000,3.15,2.53,1109537979.72,1.324,0.882,1.0,843,0.078,Overstock
REC-2024-11-WH-53,2024-11,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,170233.27,198281.91,752525.39,16183.57,163151.63,25.9,1.6,6451,0.962,0,565098.4,230000,3.272,2.71,630426829.47,1.398,0.884,0.0,843,0.127,Overstock
REC-2024-12-WH-53,2024-12,WH-53,Hub Central-1 — Nagpur MIHAN Multimodal,Central,Nagpur,Mega Hub,171503.35,195225.13,776247.17,17622.93,151967.22,23.5,1.58,6757,0.973,0,597845.56,230000,3.375,2.65,496176810.23,1.207,0.886,0.2,843,0.195,Overstock
REC-2023-01-WH-54,2023-01,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,29275.31,16617.75,20132.59,15987.8,30625.46,15.0,9.91,839,0.979,0,0.0,88000,0.229,17.45,10016588.12,0.977,0.734,13.9,337,0.175,Understock / Shortage
REC-2023-02-WH-54,2023-02,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,28705.94,18254.17,9680.82,15729.19,30560.59,15.5,9.92,1021,0.989,0,0.0,88000,0.11,25.0,22691014.61,0.896,0.823,3.9,337,0.171,Understock / Shortage
REC-2023-03-WH-54,2023-03,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,30695.57,20034.45,261.41,12491.54,26406.87,13.6,7.35,961,0.968,7,0.0,88000,0.003,25.0,14604468.58,0.995,0.764,0.4,337,0.152,Overstock
REC-2023-04-WH-54,2023-04,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,28913.27,21129.06,398.42,14261.85,28622.11,14.9,8.94,817,0.74,7,0.0,88000,0.005,25.0,13320566.83,1.074,0.794,0.7,337,0.043,Understock / Shortage
REC-2023-05-WH-54,2023-05,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,37264.43,21654.55,780.75,18582.86,37711.93,15.4,9.03,1589,0.592,7,0.0,88000,0.009,25.0,31491356.71,1.116,0.748,0.4,337,0.119,Understock / Shortage
REC-2023-06-WH-54,2023-06,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,34391.36,22823.55,341.0,16680.34,34219.93,15.3,8.78,1300,0.686,10,0.0,88000,0.004,25.0,12306067.55,0.986,0.786,13.7,337,0.122,Understock / Shortage
REC-2023-07-WH-54,2023-07,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,32319.75,20774.1,742.27,17413.43,34758.36,16.1,9.78,1278,0.653,11,0.0,88000,0.008,25.0,22651359.17,0.964,0.804,0.8,337,0.086,Balanced
REC-2023-08-WH-54,2023-08,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,32450.17,21655.71,765.73,17393.87,36323.14,17.5,9.71,1110,0.69,10,0.0,88000,0.009,25.0,23072763.98,0.963,0.81,2.9,337,0.152,Understock / Shortage
REC-2023-09-WH-54,2023-09,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,39623.46,22390.64,664.89,22212.01,39778.41,13.3,10.18,1445,0.584,11,0.0,88000,0.008,25.0,44716997.2,1.07,0.7,4.0,337,0.084,Understock / Shortage
REC-2023-10-WH-54,2023-10,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,49124.12,28044.47,931.53,21095.43,41563.81,12.5,7.76,1486,0.584,6,0.0,88000,0.011,25.0,55856330.12,1.349,0.726,2.9,337,0.177,Understock / Shortage
REC-2023-11-WH-54,2023-11,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,38796.58,20839.57,472.47,21896.26,42329.13,15.8,10.24,1275,0.561,5,0.0,88000,0.005,25.0,37846990.18,1.383,0.759,3.9,337,0.13,Understock / Shortage
REC-2023-12-WH-54,2023-12,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,41073.46,28539.1,179.04,16294.49,36694.31,14.9,7.18,1368,0.706,11,0.0,88000,0.002,25.0,87485209.48,1.139,0.801,0.7,337,0.029,Understock / Shortage
REC-2024-01-WH-54,2024-01,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,25985.07,15467.89,363.54,13991.58,28110.13,16.3,9.74,1007,0.602,6,0.0,88000,0.004,25.0,5723060.55,0.961,0.738,6.3,337,0.144,Understock / Shortage
REC-2024-02-WH-54,2024-02,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,32678.11,19164.16,26.06,14525.18,32824.92,16.8,8.06,1093,0.598,5,0.0,88000,0.0,25.0,21414372.29,0.928,0.746,0.8,337,0.17,Understock / Shortage
REC-2024-03-WH-54,2024-03,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,31943.69,18107.26,747.48,15840.15,31705.52,14.9,8.99,892,0.568,10,0.0,88000,0.008,25.0,16021762.96,1.05,0.74,8.7,337,0.098,Understock / Shortage
REC-2024-04-WH-54,2024-04,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,34995.96,20662.7,42.31,14139.02,31520.35,14.9,7.3,1284,0.612,7,0.0,88000,0.0,25.0,31447393.97,1.104,0.827,1.7,337,0.128,Understock / Shortage
REC-2024-05-WH-54,2024-05,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,38979.58,23710.55,280.53,20170.42,37061.57,13.0,9.38,1394,0.609,5,0.0,88000,0.003,25.0,26163662.8,1.145,0.714,1.4,337,0.091,Overstock
REC-2024-06-WH-54,2024-06,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,31217.75,17432.78,104.6,16829.27,33686.85,16.2,9.78,1213,0.567,4,0.0,88000,0.001,25.0,19000803.25,1.021,0.721,3.5,337,0.08,Understock / Shortage
REC-2024-07-WH-54,2024-07,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,31839.47,21821.57,171.11,17957.27,36318.03,17.3,10.23,1046,0.689,6,0.0,88000,0.002,25.0,22760452.87,0.944,0.793,7.0,337,0.103,Understock / Shortage
REC-2024-08-WH-54,2024-08,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,29812.62,17078.56,342.55,12535.03,28236.34,15.8,7.6,862,0.579,5,0.0,88000,0.004,25.0,19211791.88,0.95,0.736,4.6,337,0.074,Understock / Shortage
REC-2024-09-WH-54,2024-09,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,37964.92,24513.16,62.18,16153.29,37666.74,17.0,7.72,1176,0.655,8,0.0,88000,0.001,25.0,17693578.91,1.057,0.727,1.7,337,0.196,Understock / Shortage
REC-2024-10-WH-54,2024-10,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,57233.49,38399.66,793.46,27538.99,58635.85,16.3,8.73,1851,0.672,6,0.0,88000,0.009,25.0,121901511.46,1.382,0.748,1.7,337,0.144,Understock / Shortage
REC-2024-11-WH-54,2024-11,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,47004.38,31888.62,549.42,18838.88,40774.26,14.0,7.25,1415,0.695,10,0.0,88000,0.006,25.0,14654924.14,1.407,0.761,1.9,337,0.09,Understock / Shortage
REC-2024-12-WH-54,2024-12,WH-54,Depot Central-2 — Nagpur Wardha Road DC,Central,Nagpur,Regional DC,35954.11,21369.78,696.89,19081.61,36818.97,14.8,9.61,1131,0.61,8,0.0,88000,0.008,25.0,16345942.12,1.133,0.743,7.6,337,0.104,Understock / Shortage
REC-2023-01-WH-55,2023-01,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,44655.17,41906.04,40943.09,11328.11,27701.67,11.0,4.57,1483,0.996,0,0.0,105000,0.39,13.09,28333134.11,0.955,0.897,1.8,412,0.104,Overstock
REC-2023-02-WH-55,2023-02,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,42748.47,41120.81,39315.43,10852.14,25956.6,10.6,4.58,1502,0.973,0,0.0,105000,0.374,13.05,11685775.59,0.867,0.932,0.1,412,0.099,Overstock
REC-2023-03-WH-55,2023-03,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,40062.87,42627.8,41880.36,11579.69,22129.58,7.9,5.22,1594,0.959,0,2381.24,105000,0.399,11.48,49637927.13,1.027,0.875,7.1,412,0.074,Overstock
REC-2023-04-WH-55,2023-04,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,58937.07,54280.27,37223.56,15606.4,32108.78,8.4,4.8,2494,0.99,0,0.0,105000,0.355,19.0,170491328.64,1.148,0.9,7.3,412,0.062,Understock / Shortage
REC-2023-05-WH-55,2023-05,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,59469.45,60020.24,37774.35,16028.81,36248.42,10.2,4.86,1879,0.961,0,0.0,105000,0.36,18.89,22930027.37,1.191,0.841,0.1,412,0.109,Balanced
REC-2023-06-WH-55,2023-06,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,48396.39,45455.28,34833.24,13301.7,28304.58,9.3,4.98,1774,0.973,0,0.0,105000,0.332,16.67,23819730.47,1.006,0.938,0.3,412,0.095,Overstock
REC-2023-07-WH-55,2023-07,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,43369.38,44176.96,35640.82,10739.6,28810.18,12.5,4.47,1196,0.984,0,0.0,105000,0.339,14.6,12236902.32,0.962,0.972,1.2,412,0.091,Overstock
REC-2023-08-WH-55,2023-08,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,50742.64,51487.86,36386.04,11139.27,30083.19,11.2,3.96,1419,0.983,0,0.0,105000,0.347,16.73,11399323.86,1.002,0.851,2.2,412,0.029,Overstock
REC-2023-09-WH-55,2023-09,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,48250.49,50132.81,38268.36,11522.91,25515.55,8.7,4.32,1330,0.956,0,0.0,105000,0.364,15.13,50713283.3,1.051,0.898,1.3,412,0.065,Overstock
REC-2023-10-WH-55,2023-10,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,67785.5,72096.97,42579.83,16470.74,40195.67,10.5,4.37,1997,0.995,0,0.0,105000,0.406,19.1,21881363.79,1.381,0.94,0.3,412,0.15,Overstock
REC-2023-11-WH-55,2023-11,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,74274.01,77699.49,46005.31,16434.72,31784.68,6.2,4.01,3363,0.974,0,0.0,105000,0.438,19.37,78042392.29,1.386,0.959,3.7,412,0.091,Overstock
REC-2023-12-WH-55,2023-12,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,53257.04,55896.38,48644.65,13448.31,30135.52,9.4,4.57,1765,0.993,0,0.0,105000,0.463,13.14,56562132.93,1.139,0.987,0.7,412,0.087,Overstock
REC-2024-01-WH-55,2024-01,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,59796.13,56301.55,45150.07,16615.62,38341.55,10.9,4.99,2553,0.97,0,0.0,105000,0.43,15.89,212451419.94,0.966,0.913,4.9,412,0.224,Overstock
REC-2024-02-WH-55,2024-02,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,42380.36,39965.19,42734.9,11224.69,21819.78,7.5,4.78,1175,0.994,0,4078.08,105000,0.407,11.9,58863577.0,0.868,0.943,0.9,412,0.131,Overstock
REC-2024-03-WH-55,2024-03,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,49489.96,50118.57,43363.51,10689.55,24876.67,8.6,3.86,1823,0.966,0,2452.52,105000,0.413,13.7,88471215.57,1.037,0.917,2.0,412,0.081,Overstock
REC-2024-04-WH-55,2024-04,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,54319.11,57999.65,47044.05,14596.64,31978.76,9.6,4.84,1654,0.975,0,0.0,105000,0.448,13.86,28249426.31,1.146,0.874,3.8,412,0.165,Overstock
REC-2024-05-WH-55,2024-05,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,60964.92,57147.7,43226.83,14115.94,33218.28,9.4,4.14,2226,0.98,0,0.0,105000,0.412,16.92,26274788.25,1.137,0.939,1.7,412,0.174,Overstock
REC-2024-06-WH-55,2024-06,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,51056.03,52785.25,44956.05,11420.08,25035.02,8.0,4.02,1415,0.981,0,2790.91,105000,0.428,13.63,36283952.54,0.96,0.91,1.0,412,0.276,Overstock
REC-2024-07-WH-55,2024-07,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,47123.53,45347.68,43180.2,9470.3,25492.3,10.2,3.58,1341,0.952,0,3482.45,105000,0.411,13.1,51497819.52,0.908,0.871,0.3,412,0.173,Balanced
REC-2024-08-WH-55,2024-08,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,46088.41,43442.98,40534.77,10231.3,24979.59,9.6,4.0,1215,0.978,0,208.23,105000,0.386,13.64,84288132.31,0.891,0.92,5.1,412,0.119,Overstock
REC-2024-09-WH-55,2024-09,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,62264.36,65392.93,43663.34,14229.87,33324.27,9.2,4.1,2190,0.96,0,0.0,105000,0.416,17.11,112439761.7,1.105,0.914,5.8,412,0.128,Overstock
REC-2024-10-WH-55,2024-10,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,73172.54,78871.67,49362.47,17579.95,37092.63,8.0,4.32,2403,0.993,0,0.0,105000,0.47,17.79,53041293.78,1.331,0.893,0.4,412,0.272,Overstock
REC-2024-11-WH-55,2024-11,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,73482.6,77052.21,52932.08,19613.19,45821.98,10.7,4.82,2728,0.981,0,0.0,105000,0.504,16.66,59727533.93,1.416,0.892,0.2,412,0.175,Overstock
REC-2024-12-WH-55,2024-12,WH-55,Hub Central-3 — Indore Pithampur Park,Central,Indore,Regional DC,73636.39,75002.31,54298.0,20615.03,43933.22,9.5,5.05,2372,0.968,0,0.0,105000,0.517,16.27,74794360.81,1.182,0.861,1.1,412,0.16,Overstock
REC-2023-01-WH-56,2023-01,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,31454.56,34720.72,53882.72,6949.42,17958.52,10.5,3.95,1102,0.97,0,25500.07,72000,0.748,7.01,15184368.96,0.938,0.985,0.3,412,0.058,Balanced
REC-2023-02-WH-56,2023-02,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,28587.93,31109.48,56404.27,5039.55,13139.46,8.5,3.16,771,0.971,0,35705.48,72000,0.783,6.08,9691052.13,0.87,0.873,0.5,412,0.16,Overstock
REC-2023-03-WH-56,2023-03,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,30994.88,32552.84,57962.23,6360.05,19791.16,13.0,3.7,838,0.95,0,28631.0,72000,0.805,6.42,8552051.69,1.011,0.928,5.6,412,0.055,Overstock
REC-2023-04-WH-56,2023-04,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,37737.39,44180.26,64405.1,7396.99,20227.7,10.2,3.52,1045,0.964,0,33081.91,72000,0.895,7.03,31778632.59,1.116,0.988,0.1,412,0.046,Overstock
REC-2023-05-WH-56,2023-05,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,40953.32,52393.31,75845.09,8207.76,20903.29,9.3,3.61,1235,0.961,0,42630.16,72000,1.053,6.48,62918497.79,1.167,0.904,0.5,412,0.193,Overstock
REC-2023-06-WH-56,2023-06,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,30732.85,32864.9,77977.14,6178.56,14783.76,8.4,3.6,1061,0.973,0,53925.54,72000,1.083,4.73,10939138.4,1.055,0.985,3.7,412,0.189,Overstock
REC-2023-07-WH-56,2023-07,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,29303.94,31649.24,80322.44,6280.9,17416.4,11.4,3.82,1111,0.952,0,53484.69,72000,1.116,4.38,18415167.89,0.932,0.909,0.4,412,0.073,Overstock
REC-2023-08-WH-56,2023-08,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,31115.02,37510.54,86717.96,6830.61,17513.43,10.3,3.95,1182,0.987,0,58958.62,72000,1.204,4.31,20568384.14,1.01,0.985,2.5,412,0.082,Overstock
REC-2023-09-WH-56,2023-09,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,34437.17,37397.41,89678.2,6151.73,16482.88,9.0,3.22,1205,0.952,0,63967.72,72000,1.246,4.61,13243363.06,1.114,0.964,0.7,412,0.213,Overstock
REC-2023-10-WH-56,2023-10,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,40027.07,47893.1,97544.23,7902.68,18709.99,8.1,3.57,1753,0.967,0,66980.22,72000,1.355,4.92,5446116.35,1.323,0.953,0.8,412,0.079,Overstock
REC-2023-11-WH-56,2023-11,WH-56,Depot Central-4 — Bhopal Central DC,Central,Bhopal,Regional DC,40675.93,50301.32,107169.62,8596.64,24189.08,11.5,3.82,1380,0.961,0,70085.58,72000,1.488,4.55,24271353.22,1.384,0.944,2.5,412,0.057,Understock / Shortage
